description,result_timestamp,lamax,laeq,lceq,lcpeak,month
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:00:00,37.783500000000025,36.13933333333334,47.0983,60.00443333333337,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:10:00,36.54166666666667,35.08966666666669,47.16260000000004,59.92193333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:20:00,35.93033333333335,34.74333333333336,47.01626666666671,59.48241666666669,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:30:00,41.157999999999966,38.96933333333342,49.401166666666654,61.921733333333336,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:40:00,40.64283333333334,39.5958333333333,52.75051666666666,64.00166666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 02:50:00,37.16133333333339,35.77799999999999,47.872049999999994,60.220099999999924,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:00:00,37.22250000000002,35.84133333333336,49.19066666666669,61.47195000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:10:00,37.342166666666685,35.983666666666664,49.08730000000001,61.20056666666669,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:20:00,38.16133333333332,36.494000000000014,48.86508333333334,61.62430000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:30:00,37.97800000000004,36.59133333333337,48.32276666666674,60.624300000000005,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:40:00,37.602499999999985,36.30816666666667,49.65528333333336,61.81320000000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 03:50:00,39.56383333333329,37.962833333333364,50.57553333333329,63.28045000000003,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:00:00,39.96233333333334,38.42083333333332,50.268449999999966,62.57606666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:10:00,39.97199999999992,38.66883333333332,51.89741666666663,63.70415000000005,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:20:00,38.863833333333325,37.43683333333334,50.20793333333336,62.52381666666663,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:30:00,38.370333333333335,37.16733333333338,49.23073333333338,61.48101666666664,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:40:00,39.183138564273776,38.03939899833053,50.057429048414036,62.0845242070117,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 04:50:00,39.38866666666666,38.33866666666665,49.86404999999996,61.756166666666616,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:00:00,42.5105,41.139500000000005,52.586,64.59143333333336,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:10:00,40.84683333333333,39.46000000000002,52.299933333333335,64.25421666666666,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:20:00,40.29449999999997,39.203000000000074,50.754433333333324,62.56733333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:30:00,44.00316666666668,42.99916666666658,55.85366666666666,66.99335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:40:00,40.52316666666664,39.609333333333325,52.13611666666662,63.686916666666704,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 05:50:00,42.37833333333331,40.96483333333332,52.83226666666665,64.63413333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:00:00,43.22350000000002,41.88533333333335,55.288416666666635,66.51826666666665,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:10:00,42.27449999999999,41.07366666666664,53.02225000000001,64.56820000000003,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:20:00,47.7346666666667,46.56500000000002,57.37265000000003,68.83193333333331,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:30:00,47.320999999999934,45.80716666666664,57.417983333333396,68.73610000000004,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:40:00,48.03133333333338,45.99949999999998,56.45846666666661,68.5958,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 06:50:00,60.24749999999999,57.56316666666668,64.18838333333335,76.87976666666655,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:00:00,64.92099999999995,62.282333333333334,65.98998333333333,79.01271666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:10:00,63.82499999999996,61.562666666666665,66.12173333333328,78.94273333333338,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:20:00,63.701000000000036,61.39983333333336,65.87534999999997,78.6981166666666,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:30:00,62.914833333333284,60.68616666666662,65.87620000000007,78.64976666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:40:00,63.99383333333336,61.86883333333335,66.79416666666661,79.26725000000003,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 07:50:00,63.56900000000004,61.53766666666662,68.32781666666672,80.46025000000009,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:00:00,64.06283333333327,62.272333333333314,70.36260000000007,82.1729166666666,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:10:00,62.20649999999999,60.60133333333337,67.52689999999998,79.43113333333336,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:20:00,65.58683333333337,63.52966666666662,68.35904999999995,80.67691666666663,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:30:00,64.8278333333333,62.926999999999985,67.53908333333337,79.96119999999998,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:40:00,63.11066666666662,61.35416666666662,67.71344999999992,79.91994999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 08:50:00,58.63683333333333,57.13133333333329,64.92353333333337,77.03796666666672,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:00:00,58.003333333333295,56.79283333333334,65.83491666666671,77.35813333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:10:00,56.78683333333342,55.37183333333334,64.62816666666662,76.35986666666669,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:20:00,56.948333333333295,55.400499999999994,65.24653333333325,76.86785000000002,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:30:00,61.358666666666686,58.80200000000004,63.94408333333337,77.12973333333332,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:40:00,61.964999999999975,59.6553333333333,65.81648333333337,78.15969999999996,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 09:50:00,61.20883333333332,59.62366666666658,66.35608333333333,78.45986666666658,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:00:00,58.172833333333294,56.523999999999965,65.03618333333335,76.828,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:10:00,61.7805,59.722833333333355,66.4462666666666,78.45659999999998,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:20:00,58.476666666666596,56.21516666666664,63.563549999999935,76.08068333333331,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:30:00,58.82733333333332,56.88583333333337,66.2393500000001,78.12851666666663,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:40:00,58.86983333333329,57.37433333333332,66.49521666666676,78.28205000000007,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 10:50:00,57.97233333333331,56.10733333333334,65.70745000000007,77.5800833333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:00:00,60.278333333333336,58.88216666666665,67.49441666666668,79.09506666666665,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:10:00,59.641666666666694,57.9378333333333,68.8606,79.82213333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:20:00,59.02399999999998,57.37866666666661,66.36516666666667,78.30939999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:30:00,55.56749999999999,54.02899999999999,63.591983333333324,75.55488333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:40:00,58.99416666666666,57.19166666666663,65.48523333333331,77.56229999999998,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 11:50:00,57.862166666666674,56.35083333333337,67.14666666666672,78.41360000000007,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:00:00,56.209666666666685,54.29983333333326,62.83783333333335,75.12480000000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:10:00,55.53016666666663,53.7555,61.84700000000001,74.20423333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:20:00,56.80850000000001,54.83516666666674,62.00610000000002,74.57898333333337,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:30:00,60.71649999999999,58.8665,69.58245000000007,80.38979999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:40:00,60.5056666666666,58.846666666666664,70.77578333333334,81.0590499999999,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 12:50:00,60.21466666666668,57.961999999999996,66.36593333333333,78.37583333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:00:00,60.303166666666705,58.230333333333355,66.85453333333334,79.10863333333332,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:10:00,62.74199999999996,60.56916666666667,70.52128333333329,81.69045000000003,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:20:00,57.29983305509176,55.27312186978293,64.4766277128547,76.53414023372294,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:30:00,57.933943427620626,55.87870216306156,63.64262895174708,76.16825291181368,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:40:00,57.67666666666662,55.82550000000002,63.57589999999996,75.95871666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 13:50:00,62.1263333333333,60.43716666666667,70.62299999999993,81.96560000000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:00:00,63.08349999999987,61.24099999999995,71.84343333333334,82.54769999999999,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:10:00,59.870166666666606,57.88900000000004,66.3766,78.33606666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:20:00,58.117666666666715,56.226166666666686,64.83335,76.86383333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:30:00,58.433833333333325,56.46616666666666,64.21481666666664,76.46223333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:40:00,59.00850000000005,56.9315,67.43731666666673,78.90938333333338,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 14:50:00,56.74933333333332,54.877499999999976,64.41798333333335,76.41923333333332,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:00:00,58.05416666666657,56.49700000000001,65.41350000000003,77.29413333333332,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:10:00,55.23799999999997,53.54266666666673,62.38259999999998,74.50254999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:20:00,56.90583333333327,55.355833333333294,64.43653333333329,76.17498333333342,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:30:00,57.470499999999994,55.67166666666669,63.62998333333332,75.85116666666663,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:40:00,59.35350000000005,57.542666666666605,66.43483333333332,78.06531666666669,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 15:50:00,57.96199999999995,56.356833333333306,64.53836666666665,76.7232333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:00:00,59.30249999999999,57.49333333333342,65.94661666666661,77.7946666666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:10:00,57.92783333333332,55.78899999999998,64.30654999999999,76.52229999999994,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:20:00,58.3813333333333,56.49149999999999,65.92205000000008,77.7133166666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:30:00,56.38100000000002,54.55583333333332,64.18741666666656,76.13203333333337,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:40:00,56.89933333333332,55.221,65.76105000000007,77.21476666666668,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 16:50:00,57.28266666666673,55.51733333333336,65.03656666666662,76.77223333333326,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:00:00,56.88333333333328,54.94866666666665,63.419799999999995,75.73745000000008,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:10:00,55.17566666666668,53.15199999999998,61.45801666666662,73.88569999999987,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:20:00,57.310166666666625,55.37983333333339,63.85098333333337,75.93439999999987,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:30:00,59.571166666666684,57.57999999999998,66.39608333333335,78.28425000000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:40:00,57.10599999999999,55.33250000000001,63.65755000000002,75.81460000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 17:50:00,58.21083333333343,56.182166666666745,64.85838333333331,76.90538333333339,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:00:00,56.650833333333296,54.57583333333336,63.80908333333328,75.9350833333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:10:00,58.408499999999925,56.540833333333325,66.40678333333328,78.13338333333327,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:20:00,59.575000000000024,57.632499999999965,65.35606666666668,77.57093333333336,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:30:00,57.90983333333336,56.28233333333335,66.13924999999998,77.59568333333331,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:40:00,57.07816666666667,55.19783333333335,63.81801666666665,75.89026666666663,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 18:50:00,55.28530884808011,53.35008347245408,61.31178631051752,73.8249916527546,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:00:00,58.519333333333364,56.394000000000005,63.596783333333384,76.05329999999996,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:10:00,56.23510815307819,54.122795341098204,62.033410981697116,74.41176372712145,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:20:00,56.79516666666665,54.84066666666664,62.23038333333335,74.67388333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:30:00,56.53283333333333,54.74600000000006,62.94033333333328,75.05469999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:40:00,55.80366666666667,53.948666666666654,62.595750000000066,74.95724999999992,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 19:50:00,56.25116666666666,54.27616666666667,61.85819999999998,74.27225000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:00:00,55.70483333333337,53.71400000000001,61.45868333333338,73.92101666666665,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:10:00,56.3765,54.4511666666667,61.390416666666646,73.8140166666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:20:00,58.609999999999985,56.615166666666674,63.28524999999992,75.76351666666675,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:30:00,57.17016666666667,55.20583333333333,62.145016666666635,74.72376666666662,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:40:00,56.556333333333335,54.42850000000002,62.57993333333336,74.85741666666675,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 20:50:00,55.76466666666667,53.699666666666666,61.683283333333314,74.11013333333332,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:00:00,54.93250000000003,52.73499999999994,60.318733333333306,73.13596666666659,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:10:00,53.997999999999976,51.83333333333331,59.08400000000009,71.65431666666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:20:00,57.12666666666663,55.108499999999964,63.10733333333331,75.23733333333341,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:30:00,57.240999999999985,55.15550000000003,60.47761666666669,73.47883333333321,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:40:00,55.47450000000002,53.53183333333331,58.935699999999976,72.11715000000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 21:50:00,55.46677796327211,53.60016694490813,59.867629382303825,72.81684474123541,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:00:00,57.547833333333294,55.42583333333331,60.43346666666666,73.7212500000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:10:00,56.241430948419264,54.10166389351085,59.38542429284526,72.53136439267878,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:20:00,54.32633333333336,51.783999999999935,57.45124999999999,70.98166666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:30:00,54.44674457429054,52.39532554257095,58.34382303839731,71.58055091819693,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:40:00,55.874666666666634,52.99650000000001,57.612583333333426,71.99543333333345,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 22:50:00,54.36788685524126,52.020965058236285,57.47479201331116,70.94109816971716,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:00:00,52.403833333333345,49.99983333333328,55.803516666666646,69.35965000000002,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:10:00,50.624500000000005,48.10149999999999,53.45230000000003,67.45768333333329,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:20:00,52.31766666666666,49.663,55.121849999999974,69.05103333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:30:00,53.673333333333325,51.04999999999999,56.10036666666675,69.78090000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:40:00,50.28466666666668,47.93883333333337,53.43771666666665,67.07115000000005,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-14 23:50:00,50.289999999999985,47.4595,53.00458333333329,67.17014999999996,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:00:00,53.81166666666667,50.89766666666663,54.743133333333326,69.14911666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:10:00,58.61683333333328,55.695499999999996,58.796716666666775,72.90881666666672,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:20:00,56.41799999999999,53.665666666666695,56.82696666666663,70.8617,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:30:00,52.09933333333326,49.03183333333332,54.068049999999964,68.28291666666668,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:40:00,50.97650000000003,48.036333333333296,52.98875000000002,67.15968333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 00:50:00,49.168499999999966,45.983333333333334,50.95546666666667,65.61236666666677,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:00:00,48.30916666666673,44.84133333333333,50.11678333333333,64.99021666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:10:00,42.986500000000014,39.87116666666661,47.53948333333328,62.185583333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:20:00,45.85416666666665,42.514666666666706,49.06841666666665,63.80635000000002,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:30:00,43.28833333333333,40.02266666666666,47.40033333333334,62.21395000000002,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:40:00,43.62133333333333,41.07683333333331,48.51343333333333,63.00486666666668,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 01:50:00,44.556,41.57149999999996,48.708783333333336,63.3463833333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:00:00,42.952000000000034,40.03216666666667,48.43735000000004,62.937816666666635,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:10:00,42.446499999999965,39.568999999999996,47.922250000000005,62.42441666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:20:00,41.769999999999996,38.78933333333337,46.768333333333324,61.73501666666661,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:30:00,39.89383333333335,37.081,46.37191666666663,60.98461666666664,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:40:00,41.74783333333329,38.989500000000035,46.38299999999997,61.45679999999993,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 02:50:00,39.128000000000014,36.77550000000001,46.032316666666645,60.532349999999994,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:00:00,40.40849999999997,37.607500000000016,46.91481666666667,61.341883333333364,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:10:00,38.034499999999966,36.285333333333355,45.70766666666667,59.265250000000016,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:20:00,41.009500000000024,38.86616666666662,48.86979999999998,61.718150000000044,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:30:00,42.86416666666667,40.17583333333334,47.37163333333334,61.02946666666673,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:40:00,38.25849999999995,35.918166666666636,46.809283333333354,60.80926666666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 03:50:00,40.19233333333332,37.22950000000003,46.636400000000016,61.258033333333394,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:00:00,39.02533333333333,36.30666666666664,46.645983333333284,60.874066666666685,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:10:00,38.937,36.82350000000001,46.81496666666669,60.573583333333296,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:20:00,36.50349999999995,35.24099999999998,46.70913333333329,59.42961666666673,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:30:00,38.2268333333333,36.93833333333333,47.26266666666667,60.094616666666695,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:40:00,37.61233333333337,36.161333333333324,47.10566666666668,59.989250000000006,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 04:50:00,36.154166666666654,35.072666666666656,46.65960000000002,59.428583333333336,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:00:00,37.46799999999999,36.21666666666668,47.32926666666663,59.95808333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:10:00,36.5133333333333,35.391666666666666,46.342300000000016,59.02238333333325,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:20:00,37.51716666666667,36.379,48.475166666666674,60.53199999999997,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:30:00,44.14566666666668,42.664833333333334,52.52526666666666,64.62699999999994,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:40:00,38.17350000000002,37.155666666666676,47.81496666666662,60.213283333333386,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 05:50:00,42.15516666666667,41.16150000000002,51.89345000000003,63.64096666666666,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:00:00,42.611333333333334,41.5289999999999,52.75811666666666,64.44108333333331,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:10:00,45.613166666666686,44.485833333333254,54.84586666666664,66.62701666666668,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:20:00,47.02599999999997,45.78599999999997,56.988916666666704,68.18645000000008,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:30:00,54.71850000000005,53.15883333333332,61.50905,73.43520000000011,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:40:00,56.093333333333355,54.04783333333331,61.833299999999994,74.0433499999999,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 06:50:00,57.3985,55.01299999999999,63.294300000000014,75.6513500000001,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:00:00,56.284666666666645,54.4756666666666,63.008516666666644,75.13666666666666,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:10:00,52.24266666666659,50.77266666666665,60.8177,72.17395000000003,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:20:00,59.08733333333331,56.81199999999998,68.15718333333328,79.42053333333334,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:30:00,59.88200000000002,58.00249999999999,67.43626666666673,79.11596666666668,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:40:00,57.72533333333335,55.69583333333333,64.41634999999991,76.44166666666659,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 07:50:00,61.48883333333331,59.4923333333333,67.38713333333337,79.32866666666673,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:00:00,60.4188333333333,58.63733333333339,66.75903333333335,78.69794999999998,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:10:00,65.17249999999997,63.439499999999974,73.04970000000002,84.44311666666673,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:20:00,62.490666666666684,60.18750000000002,66.44073333333344,78.83753333333338,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:30:00,63.860666666666596,61.50183333333336,67.72698333333338,80.35479999999995,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:40:00,60.44966666666669,58.809000000000026,66.70600000000002,78.62240000000008,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 08:50:00,59.844833333333334,58.23316666666662,67.94918333333335,79.3413833333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:00:00,58.53049999999998,57.078999999999944,65.5539333333333,77.36508333333342,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:10:00,55.00800000000003,53.569833333333314,62.280266666666634,74.30153333333324,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:20:00,56.741333333333266,55.294666666666686,64.61693333333336,76.2149333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:30:00,57.85083333333332,56.17683333333332,64.49651666666654,76.51031666666665,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:40:00,56.871333333333354,55.40566666666667,64.94206666666662,76.69263333333339,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 09:50:00,57.18283333333328,55.45333333333331,64.04828333333325,76.15815,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:00:00,56.50083333333337,54.780499999999954,63.24543333333335,75.39976666666671,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:10:00,57.290499999999966,55.7515,65.65906666666667,77.20774999999995,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:20:00,60.210999999999935,58.19816666666668,66.75743333333325,79.02629999999995,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:30:00,63.895,62.22016666666664,70.66289999999991,82.3675333333333,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:40:00,60.28766666666664,58.466999999999985,67.5250166666666,79.32273333333335,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 10:50:00,61.618999999999964,59.94150000000004,69.39005000000006,80.83901666666667,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 11:00:00,62.095499999999994,60.10183333333332,66.82513333333334,79.01548333333331,2.0
MP 06: Parkstraat 2 La Filosovia,2022-02-15 11:10:00,56.4168333333334,54.67999999999998,62.591766666666636,74.8527833333334,2.0
